2025-04-04 20:07:06,971 - INFO - Starting table creation/update process.
2025-04-04 20:07:09,180 - INFO - Tables created or updated successfully.
2025-04-04 20:07:09,185 - INFO - Starting processing for Tagalog Words from ..\data\tagalog-words.json
2025-04-04 20:07:09,185 - INFO - Processing Tagalog words from: ..\data\tagalog-words.json
2025-04-04 20:07:09,186 - INFO - Using standardized source identifier: 'diksiyonaryo.ph'
2025-04-04 20:07:09,952 - INFO - Found 65336 entries to process
2025-04-04 20:07:13,427 - WARNING - Skipping self-relation for word ID 899, type 'synonym', source 'diksiyonaryo.ph'.
2025-04-04 20:15:13,220 - WARNING - Skipping self-relation for word ID 18264, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:13,258 - WARNING - Skipping self-relation for word ID 42729, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:13,307 - WARNING - Skipping self-relation for word ID 112598, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:13,331 - WARNING - Skipping self-relation for word ID 99279, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:13,349 - WARNING - Skipping self-relation for word ID 51138, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:13,412 - WARNING - Skipping self-relation for word ID 34055, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:13,441 - WARNING - Skipping self-relation for word ID 7352, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:13,453 - WARNING - Skipping self-relation for word ID 104618, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:13,510 - WARNING - Skipping self-relation for word ID 68636, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:13,536 - WARNING - Skipping self-relation for word ID 74995, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:13,564 - WARNING - Skipping self-relation for word ID 22376, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:13,570 - WARNING - Skipping self-relation for word ID 20039, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:13,597 - WARNING - Skipping self-relation for word ID 16086, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:13,628 - WARNING - Skipping self-relation for word ID 225, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:13,665 - WARNING - Skipping self-relation for word ID 39868, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:13,685 - WARNING - Skipping self-relation for word ID 130558, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:13,691 - WARNING - Skipping self-relation for word ID 110684, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:13,748 - WARNING - Skipping self-relation for word ID 59896, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:13,776 - WARNING - Skipping self-relation for word ID 96693, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:13,805 - WARNING - Skipping self-relation for word ID 61549, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:13,864 - WARNING - Skipping self-relation for word ID 61295, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:13,883 - WARNING - Skipping self-relation for word ID 63874, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:13,918 - WARNING - Skipping self-relation for word ID 15714, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:13,949 - WARNING - Skipping self-relation for word ID 48742, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:13,969 - WARNING - Skipping self-relation for word ID 32819, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:13,988 - WARNING - Skipping self-relation for word ID 103627, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:14,032 - WARNING - Skipping self-relation for word ID 2796, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:14,081 - WARNING - Skipping self-relation for word ID 112305, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:14,112 - WARNING - Skipping self-relation for word ID 130713, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:14,120 - WARNING - Skipping self-relation for word ID 13731, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:14,141 - WARNING - Skipping self-relation for word ID 22989, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:14,182 - WARNING - Skipping self-relation for word ID 52482, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:14,192 - WARNING - Skipping self-relation for word ID 37434, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:14,238 - WARNING - Skipping self-relation for word ID 52614, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:14,254 - WARNING - Skipping self-relation for word ID 111588, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:14,289 - WARNING - Skipping self-relation for word ID 107467, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:14,295 - WARNING - Skipping self-relation for word ID 112876, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:14,310 - WARNING - Skipping self-relation for word ID 65814, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:14,344 - WARNING - Skipping self-relation for word ID 16961, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:14,381 - WARNING - Skipping self-relation for word ID 63613, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:14,421 - WARNING - Skipping self-relation for word ID 94583, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:14,511 - WARNING - Skipping self-relation for word ID 22722, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:14,529 - WARNING - Skipping self-relation for word ID 3860, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:14,612 - WARNING - Skipping self-relation for word ID 107380, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:14,780 - WARNING - Skipping self-relation for word ID 7414, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:15,213 - WARNING - Skipping self-relation for word ID 22435, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:15,260 - WARNING - Skipping self-relation for word ID 22435, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:15,726 - WARNING - Skipping self-relation for word ID 22212, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:15,778 - WARNING - Skipping self-relation for word ID 64180, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:15,796 - WARNING - Skipping self-relation for word ID 106521, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:15,809 - WARNING - Skipping self-relation for word ID 60925, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:15,864 - WARNING - Skipping self-relation for word ID 105017, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:15,901 - WARNING - Skipping self-relation for word ID 22998, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:15,905 - WARNING - Skipping self-relation for word ID 12987, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:15,918 - WARNING - Skipping self-relation for word ID 39152, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:15,970 - WARNING - Skipping self-relation for word ID 58129, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:16,021 - WARNING - Skipping self-relation for word ID 19534, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:16,038 - WARNING - Skipping self-relation for word ID 23063, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:16,070 - WARNING - Skipping self-relation for word ID 96538, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:16,135 - WARNING - Skipping self-relation for word ID 131046, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:16,145 - WARNING - Skipping self-relation for word ID 112406, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:16,148 - WARNING - Skipping self-relation for word ID 112406, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:16,251 - WARNING - Skipping self-relation for word ID 70366, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:16,256 - WARNING - Skipping self-relation for word ID 70366, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:16,271 - WARNING - Skipping self-relation for word ID 97782, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:16,294 - WARNING - Skipping self-relation for word ID 94802, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:16,312 - WARNING - Skipping self-relation for word ID 16156, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:16,367 - WARNING - Skipping self-relation for word ID 7520, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:16,387 - WARNING - Skipping self-relation for word ID 95847, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:16,441 - WARNING - Skipping self-relation for word ID 60776, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:16,491 - WARNING - Skipping self-relation for word ID 112672, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:16,514 - WARNING - Skipping self-relation for word ID 4193, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:16,537 - WARNING - Skipping self-relation for word ID 49539, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:16,555 - WARNING - Skipping self-relation for word ID 65163, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:16,574 - WARNING - Skipping self-relation for word ID 45110, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:16,602 - WARNING - Skipping self-relation for word ID 36557, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:16,623 - WARNING - Skipping self-relation for word ID 53814, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:16,737 - WARNING - Skipping self-relation for word ID 50217, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:16,761 - WARNING - Skipping self-relation for word ID 100220, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:16,822 - WARNING - Skipping self-relation for word ID 20976, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:17,044 - WARNING - Skipping self-relation for word ID 43719, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:17,055 - WARNING - Skipping self-relation for word ID 2938, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:17,066 - WARNING - Skipping self-relation for word ID 67173, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:17,086 - WARNING - Skipping self-relation for word ID 75355, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:17,127 - WARNING - Skipping self-relation for word ID 81032, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:17,159 - WARNING - Skipping self-relation for word ID 59840, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:17,190 - WARNING - Skipping self-relation for word ID 2241, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:17,221 - WARNING - Skipping self-relation for word ID 45091, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:17,238 - WARNING - Skipping self-relation for word ID 96397, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:17,307 - WARNING - Skipping self-relation for word ID 5008, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:17,353 - WARNING - Skipping self-relation for word ID 23677, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:17,404 - WARNING - Skipping self-relation for word ID 60282, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:17,426 - WARNING - Skipping self-relation for word ID 60065, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:17,458 - WARNING - Skipping self-relation for word ID 83181, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:17,478 - WARNING - Skipping self-relation for word ID 110038, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:17,504 - WARNING - Skipping self-relation for word ID 40730, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:17,573 - WARNING - Skipping self-relation for word ID 15418, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:17,607 - WARNING - Skipping self-relation for word ID 16453, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:17,671 - WARNING - Skipping self-relation for word ID 19296, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:17,706 - WARNING - Skipping self-relation for word ID 33202, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:17,718 - WARNING - Skipping self-relation for word ID 70550, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:17,756 - WARNING - Skipping self-relation for word ID 94528, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:17,778 - WARNING - Skipping self-relation for word ID 63030, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:17,813 - WARNING - Skipping self-relation for word ID 131583, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:17,831 - WARNING - Skipping self-relation for word ID 7162, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:17,846 - WARNING - Skipping self-relation for word ID 66322, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:17,874 - WARNING - Skipping self-relation for word ID 43999, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:17,904 - WARNING - Skipping self-relation for word ID 33405, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:17,930 - WARNING - Skipping self-relation for word ID 1933, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:17,947 - WARNING - Skipping self-relation for word ID 39572, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:17,992 - WARNING - Skipping self-relation for word ID 48712, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:18,004 - WARNING - Skipping self-relation for word ID 49056, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:18,027 - WARNING - Skipping self-relation for word ID 259, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:18,046 - WARNING - Skipping self-relation for word ID 12297, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:18,067 - WARNING - Skipping self-relation for word ID 58512, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:18,082 - WARNING - Skipping self-relation for word ID 30679, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:18,147 - WARNING - Skipping self-relation for word ID 38745, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:18,187 - WARNING - Skipping self-relation for word ID 22733, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:18,202 - WARNING - Skipping self-relation for word ID 118533, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:18,222 - WARNING - Skipping self-relation for word ID 103966, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:18,293 - WARNING - Skipping self-relation for word ID 72341, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:18,311 - WARNING - Skipping self-relation for word ID 38207, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:18,329 - WARNING - Skipping self-relation for word ID 41717, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:18,350 - WARNING - Skipping self-relation for word ID 61207, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:18,410 - WARNING - Skipping self-relation for word ID 16238, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:18,423 - WARNING - Skipping self-relation for word ID 16495, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:18,462 - WARNING - Skipping self-relation for word ID 22164, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:18,488 - WARNING - Skipping self-relation for word ID 17785, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:18,504 - WARNING - Skipping self-relation for word ID 55612, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:18,517 - WARNING - Skipping self-relation for word ID 95201, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:18,536 - WARNING - Skipping self-relation for word ID 27220, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:18,551 - WARNING - Skipping self-relation for word ID 97417, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:18,570 - WARNING - Skipping self-relation for word ID 34605, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:18,790 - WARNING - Skipping self-relation for word ID 96697, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:19,761 - WARNING - Skipping self-relation for word ID 43420, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:19,775 - WARNING - Skipping self-relation for word ID 65286, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:19,797 - WARNING - Skipping self-relation for word ID 60215, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:19,866 - WARNING - Skipping self-relation for word ID 35131, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:19,880 - WARNING - Skipping self-relation for word ID 50825, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:19,897 - WARNING - Skipping self-relation for word ID 97959, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:19,920 - WARNING - Skipping self-relation for word ID 58239, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:19,940 - WARNING - Skipping self-relation for word ID 4273, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:19,975 - WARNING - Skipping self-relation for word ID 83029, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,041 - WARNING - Skipping self-relation for word ID 18856, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,045 - WARNING - Skipping self-relation for word ID 18856, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,112 - WARNING - Skipping self-relation for word ID 5278, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,138 - WARNING - Skipping self-relation for word ID 33726, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,159 - WARNING - Skipping self-relation for word ID 40387, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,168 - WARNING - Skipping self-relation for word ID 89088, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,217 - WARNING - Skipping self-relation for word ID 37041, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,233 - WARNING - Skipping self-relation for word ID 4463, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,247 - WARNING - Skipping self-relation for word ID 4932, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,258 - WARNING - Skipping self-relation for word ID 7492, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,279 - WARNING - Skipping self-relation for word ID 36036, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,321 - WARNING - Skipping self-relation for word ID 107567, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,330 - WARNING - Skipping self-relation for word ID 40968, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,341 - WARNING - Skipping self-relation for word ID 39708, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,349 - WARNING - Skipping self-relation for word ID 9712, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,374 - WARNING - Skipping self-relation for word ID 110136, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,377 - WARNING - Skipping self-relation for word ID 110136, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,385 - WARNING - Skipping self-relation for word ID 8672, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,400 - WARNING - Skipping self-relation for word ID 75809, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,418 - WARNING - Skipping self-relation for word ID 3207, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,441 - WARNING - Skipping self-relation for word ID 112390, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,501 - WARNING - Skipping self-relation for word ID 78931, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,531 - WARNING - Skipping self-relation for word ID 38639, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,537 - WARNING - Skipping self-relation for word ID 37126, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,557 - WARNING - Skipping self-relation for word ID 112741, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,578 - WARNING - Skipping self-relation for word ID 94363, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,597 - WARNING - Skipping self-relation for word ID 74060, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,615 - WARNING - Skipping self-relation for word ID 12465, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,655 - WARNING - Skipping self-relation for word ID 107787, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,676 - WARNING - Skipping self-relation for word ID 1995, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,715 - WARNING - Skipping self-relation for word ID 5117, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,772 - WARNING - Skipping self-relation for word ID 107869, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,797 - WARNING - Skipping self-relation for word ID 43865, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,829 - WARNING - Skipping self-relation for word ID 48582, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,847 - WARNING - Skipping self-relation for word ID 97005, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,871 - WARNING - Skipping self-relation for word ID 6206, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,902 - WARNING - Skipping self-relation for word ID 102926, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,916 - WARNING - Skipping self-relation for word ID 1817, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,930 - WARNING - Skipping self-relation for word ID 41109, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,959 - WARNING - Skipping self-relation for word ID 53686, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:20,977 - WARNING - Skipping self-relation for word ID 37144, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,031 - WARNING - Skipping self-relation for word ID 36635, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,060 - WARNING - Skipping self-relation for word ID 106662, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,074 - WARNING - Skipping self-relation for word ID 14612, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,110 - WARNING - Skipping self-relation for word ID 30646, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,146 - WARNING - Skipping self-relation for word ID 49210, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,172 - WARNING - Skipping self-relation for word ID 61301, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,208 - WARNING - Skipping self-relation for word ID 38691, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,217 - WARNING - Skipping self-relation for word ID 54494, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,245 - WARNING - Skipping self-relation for word ID 15560, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,277 - WARNING - Skipping self-relation for word ID 94149, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,375 - WARNING - Skipping self-relation for word ID 110766, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,379 - WARNING - Skipping self-relation for word ID 59555, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,394 - WARNING - Skipping self-relation for word ID 97061, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,417 - WARNING - Skipping self-relation for word ID 87152, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,449 - WARNING - Skipping self-relation for word ID 95828, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,474 - WARNING - Skipping self-relation for word ID 117611, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,482 - WARNING - Skipping self-relation for word ID 2219, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,511 - WARNING - Skipping self-relation for word ID 22963, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,528 - WARNING - Skipping self-relation for word ID 18586, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,561 - WARNING - Skipping self-relation for word ID 83252, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,575 - WARNING - Skipping self-relation for word ID 4329, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,589 - WARNING - Skipping self-relation for word ID 1194, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,627 - WARNING - Skipping self-relation for word ID 5469, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,645 - WARNING - Skipping self-relation for word ID 19579, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,653 - WARNING - Skipping self-relation for word ID 95949, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,671 - WARNING - Skipping self-relation for word ID 10098, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,702 - WARNING - Skipping self-relation for word ID 117812, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,725 - WARNING - Skipping self-relation for word ID 66214, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,739 - WARNING - Skipping self-relation for word ID 49941, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,762 - WARNING - Skipping self-relation for word ID 4054, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,776 - WARNING - Skipping self-relation for word ID 25967, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,796 - WARNING - Skipping self-relation for word ID 27678, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,867 - WARNING - Skipping self-relation for word ID 83845, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,885 - WARNING - Skipping self-relation for word ID 94874, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,915 - WARNING - Skipping self-relation for word ID 46300, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,937 - WARNING - Skipping self-relation for word ID 19607, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:21,953 - WARNING - Skipping self-relation for word ID 13595, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:22,067 - WARNING - Skipping self-relation for word ID 78629, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:22,080 - WARNING - Skipping self-relation for word ID 96794, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:22,099 - WARNING - Skipping self-relation for word ID 33270, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:22,128 - WARNING - Skipping self-relation for word ID 84710, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:22,147 - WARNING - Skipping self-relation for word ID 106325, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:22,204 - WARNING - Skipping self-relation for word ID 105568, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:22,284 - WARNING - Skipping self-relation for word ID 4704, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:22,305 - WARNING - Skipping self-relation for word ID 94649, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:22,374 - WARNING - Skipping self-relation for word ID 39758, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:22,396 - WARNING - Skipping self-relation for word ID 2982, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:22,415 - WARNING - Skipping self-relation for word ID 19242, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:22,511 - WARNING - Skipping self-relation for word ID 103028, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:22,543 - WARNING - Skipping self-relation for word ID 23275, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:22,554 - WARNING - Skipping self-relation for word ID 65732, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:22,620 - WARNING - Skipping self-relation for word ID 49697, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:22,639 - WARNING - Skipping self-relation for word ID 41616, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:22,680 - WARNING - Skipping self-relation for word ID 11781, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:22,706 - WARNING - Skipping self-relation for word ID 73252, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:22,722 - WARNING - Skipping self-relation for word ID 113100, type 'derived_from', source 'tagalog.com'.
