2025-03-29 10:50:09,523 - INFO - Starting table creation/update process.
2025-03-29 10:50:09,711 - INFO - Tables created or updated successfully.
2025-03-29 10:50:09,714 - INFO - Processing Tagalog words from: ..\data\tagalog-words.json
2025-03-29 10:50:10,403 - INFO - Found 65336 entries to process
2025-03-29 10:50:12,129 - WARNING - Duplicate definition detected for word ID 703: áraw-...

2025-03-29 10:50:12,962 - ERROR - Error processing entry 'alúminúm': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,963 - ERROR - Error processing entry 'aluminum oxide': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,963 - ERROR - Error processing entry 'aluminum plant': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,964 - ERROR - Error processing entry 'alumínyo': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,964 - ERROR - Error processing entry 'alúmna': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,965 - ERROR - Error processing entry 'alúmnus': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,965 - ERROR - Error processing entry 'alúm-om': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,965 - ERROR - Error processing entry 'alumpihít': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,966 - ERROR - Error processing entry 'álun': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,966 - ERROR - Error processing entry 'alunápet': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,966 - ERROR - Error processing entry 'álung': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,967 - ERROR - Error processing entry 'alungánun': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,967 - ERROR - Error processing entry 'alungáug': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,967 - ERROR - Error processing entry 'alungayngáy': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,968 - ERROR - Error processing entry 'alungóg': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,968 - ERROR - Error processing entry 'alúng-ong': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,968 - ERROR - Error processing entry 'alúngung': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,969 - ERROR - Error processing entry 'alunigníg': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,969 - ERROR - Error processing entry 'aluningníng': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,970 - ERROR - Error processing entry 'alunít': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,970 - ERROR - Error processing entry 'alúnos': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,971 - ERROR - Error processing entry 'Alunsína': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,972 - ERROR - Error processing entry 'alúntagón': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,972 - ERROR - Error processing entry 'alunyâ': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,972 - ERROR - Error processing entry 'álup': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,973 - ERROR - Error processing entry 'alupág': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,973 - ERROR - Error processing entry 'alupag-amô': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,973 - ERROR - Error processing entry 'alúpan': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,974 - ERROR - Error processing entry 'alupáyi': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,974 - ERROR - Error processing entry 'alupí': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,974 - ERROR - Error processing entry 'alupíhan': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,975 - ERROR - Error processing entry 'alupíhang-dágat': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,975 - ERROR - Error processing entry 'alúpis': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,975 - ERROR - Error processing entry 'alupó': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,976 - ERROR - Error processing entry 'alúpung': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,976 - ERROR - Error processing entry 'alupúop': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,977 - ERROR - Error processing entry 'alusaós': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,978 - ERROR - Error processing entry 'alusbó': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,978 - ERROR - Error processing entry 'aluséma': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,979 - ERROR - Error processing entry 'alusiksík': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,980 - ERROR - Error processing entry 'alusíman': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,980 - ERROR - Error processing entry 'alusithâ': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,981 - ERROR - Error processing entry 'alus-ós': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,981 - ERROR - Error processing entry 'alús-udáng': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,981 - ERROR - Error processing entry 'alusyón': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,982 - ERROR - Error processing entry 'alutága': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,982 - ERROR - Error processing entry 'alutáy': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,983 - ERROR - Error processing entry 'alutíit': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,983 - ERROR - Error processing entry 'alut-útan': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,984 - ERROR - Error processing entry 'aluyî': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,984 - ERROR - Error processing entry 'aluyô': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,985 - ERROR - Error processing entry 'alúyo': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,985 - ERROR - Error processing entry 'alúy-oy': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,986 - ERROR - Error processing entry 'aluyúoy': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,987 - ERROR - Error processing entry 'alveolar': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,987 - ERROR - Error processing entry 'alveolus': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,987 - ERROR - Error processing entry 'alwági': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,988 - ERROR - Error processing entry 'alwán': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,988 - ERROR - Error processing entry 'alwár': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,989 - ERROR - Error processing entry 'alwás': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,989 - ERROR - Error processing entry 'always': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,989 - ERROR - Error processing entry 'alwíyaw': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,990 - ERROR - Error processing entry 'amide': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,990 - ERROR - Error processing entry 'amíga': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,991 - ERROR - Error processing entry 'amíhan': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,991 - ERROR - Error processing entry 'amihánan': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,992 - ERROR - Error processing entry 'amíl': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,992 - ERROR - Error processing entry 'ámil': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,992 - ERROR - Error processing entry 'amilyár': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,993 - ERROR - Error processing entry 'amilyaramyénto': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,994 - ERROR - Error processing entry 'amimilók': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,994 - ERROR - Error processing entry 'amín': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,995 - ERROR - Error processing entry 'ámin': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,995 - ERROR - Error processing entry 'amine': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,996 - ERROR - Error processing entry 'amíng': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,996 - ERROR - Error processing entry 'amínhan': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,997 - ERROR - Error processing entry 'amíno': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,997 - ERROR - Error processing entry 'amino acid': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,998 - ERROR - Error processing entry 'amino group': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,998 - ERROR - Error processing entry 'amino radical': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,998 - ERROR - Error processing entry 'amíray': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,998 - ERROR - Error processing entry 'amiríspis': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,999 - ERROR - Error processing entry 'amírol': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,999 - ERROR - Error processing entry 'amís': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,999 - ERROR - Error processing entry 'ámis': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,000 - ERROR - Error processing entry 'amistád': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,000 - ERROR - Error processing entry 'amistóso': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,000 - ERROR - Error processing entry 'amiyám': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,001 - ERROR - Error processing entry 'amiyánan': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,001 - ERROR - Error processing entry 'ámlang': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,002 - ERROR - Error processing entry 'amláy': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,002 - ERROR - Error processing entry 'amlíd': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,003 - ERROR - Error processing entry 'ámling': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,004 - ERROR - Error processing entry 'amlóng': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,004 - ERROR - Error processing entry 'ámlong': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,004 - ERROR - Error processing entry 'ámloy': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,005 - ERROR - Error processing entry 'ammáma': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,005 - ERROR - Error processing entry 'ammáy': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,005 - ERROR - Error processing entry 'ámme': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,006 - ERROR - Error processing entry 'ammít': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,006 - ERROR - Error processing entry 'ámmo': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,006 - ERROR - Error processing entry 'ammonium nitrate': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,007 - ERROR - Error processing entry 'ammóyo': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,007 - ERROR - Error processing entry 'ammunition': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,007 - ERROR - Error processing entry 'ammútil': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,008 - ERROR - Error processing entry 'ammúwan': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,009 - ERROR - Error processing entry 'ámna': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,009 - ERROR - Error processing entry 'amnestíya': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,010 - ERROR - Error processing entry 'amnesty': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,010 - ERROR - Error processing entry 'amnésya': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,011 - ERROR - Error processing entry 'amnion': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,011 - ERROR - Error processing entry 'amniyós': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,012 - ERROR - Error processing entry 'amniyótikó': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,012 - ERROR - Error processing entry 'amó': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,013 - ERROR - Error processing entry 'amò': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,013 - ERROR - Error processing entry 'amô': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,014 - ERROR - Error processing entry 'ámo': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,014 - ERROR - Error processing entry 'amoeba': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,015 - ERROR - Error processing entry 'amóg': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,015 - ERROR - Error processing entry 'ámog-ámog': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,015 - ERROR - Error processing entry 'amógis': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,016 - ERROR - Error processing entry 'amók': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,016 - ERROR - Error processing entry 'amoká': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,016 - ERROR - Error processing entry 'amól': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,017 - ERROR - Error processing entry 'ámol': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,017 - ERROR - Error processing entry 'amólit': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,018 - ERROR - Error processing entry 'amólo': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,018 - ERROR - Error processing entry 'amólon': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,019 - ERROR - Error processing entry 'amómutól': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,021 - ERROR - Error processing entry 'amóng': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,022 - ERROR - Error processing entry 'ámong': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,022 - ERROR - Error processing entry 'amónikó': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,023 - ERROR - Error processing entry 'amónya': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,023 - ERROR - Error processing entry 'amonyakál': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,023 - ERROR - Error processing entry 'amónyo': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,024 - ERROR - Error processing entry 'amóol': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,024 - ERROR - Error processing entry 'amór': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,025 - ERROR - Error processing entry 'amorál': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,025 - ERROR - Error processing entry 'amoralidád': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,025 - ERROR - Error processing entry 'amoralísmo': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,026 - ERROR - Error processing entry 'amóres': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,026 - ERROR - Error processing entry 'amorítis': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,027 - ERROR - Error processing entry 'amoríyos': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,027 - ERROR - Error processing entry 'amoróngsod': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,028 - ERROR - Error processing entry 'amorósa': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,028 - ERROR - Error processing entry 'amoróso': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,029 - ERROR - Error processing entry 'amórpo': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,030 - ERROR - Error processing entry 'amorséko': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,030 - ERROR - Error processing entry 'amortisasyón': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,030 - ERROR - Error processing entry 'amórugmón': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,031 - ERROR - Error processing entry 'amor vincit omnia': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,031 - ERROR - Error processing entry 'amós': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,032 - ERROR - Error processing entry 'amót': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,032 - ERROR - Error processing entry 'ámot': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,032 - ERROR - Error processing entry 'amótan': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,032 - ERROR - Error processing entry 'amount': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,033 - ERROR - Error processing entry 'amóy': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,033 - ERROR - Error processing entry 'amóy-álak': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,033 - ERROR - Error processing entry 'amóy-báboy': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,034 - ERROR - Error processing entry 'amoyóng': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,034 - ERROR - Error processing entry 'amóyor': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,035 - ERROR - Error processing entry 'Ambáboy': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,035 - ERROR - Error processing entry 'ambág': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,036 - ERROR - Error processing entry 'ambágan': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,036 - ERROR - Error processing entry 'ambágel': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,037 - ERROR - Error processing entry 'ambáhan': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,037 - ERROR - Error processing entry 'ambák': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,037 - ERROR - Error processing entry 'ámbak': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,038 - ERROR - Error processing entry 'ambaláybay': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,038 - ERROR - Error processing entry 'ambalí': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,038 - ERROR - Error processing entry 'ambáling': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,039 - ERROR - Error processing entry 'ambán': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,039 - ERROR - Error processing entry 'ambáng': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,039 - ERROR - Error processing entry 'ambár': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,040 - ERROR - Error processing entry 'ambasá': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,040 - ERROR - Error processing entry 'ambásadór': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,041 - ERROR - Error processing entry 'ambáw': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,041 - ERROR - Error processing entry 'ámbaw': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,041 - ERROR - Error processing entry 'ambáy': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,042 - ERROR - Error processing entry 'ámbay': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,042 - ERROR - Error processing entry 'ambáyaw': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,042 - ERROR - Error processing entry 'ámber': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,043 - ERROR - Error processing entry 'ámbergrís': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,043 - ERROR - Error processing entry 'ámbes': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,044 - ERROR - Error processing entry 'ambî': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,044 - ERROR - Error processing entry 'ambiance': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,045 - ERROR - Error processing entry 'ámbibalénsiyá': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,045 - ERROR - Error processing entry 'ambiguity': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,045 - ERROR - Error processing entry 'ambígwidád': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,046 - ERROR - Error processing entry 'ambíl': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,046 - ERROR - Error processing entry 'ambílay': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,046 - ERROR - Error processing entry 'ambín': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,047 - ERROR - Error processing entry 'ambíng': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,048 - ERROR - Error processing entry 'ambisyón': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,048 - ERROR - Error processing entry 'ambisyóso': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,048 - ERROR - Error processing entry 'ámbit': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,049 - ERROR - Error processing entry 'ambition': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,049 - ERROR - Error processing entry 'ambivalence': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,049 - ERROR - Error processing entry 'ambíwan': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,050 - ERROR - Error processing entry 'ambiyáng': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,050 - ERROR - Error processing entry 'ambíyang': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,050 - ERROR - Error processing entry 'ambláy': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,051 - ERROR - Error processing entry 'ámbog': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,051 - ERROR - Error processing entry 'ambohók': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,051 - ERROR - Error processing entry 'amból': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,052 - ERROR - Error processing entry 'ámbol': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,053 - ERROR - Error processing entry 'ambológ': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,053 - ERROR - Error processing entry 'ambólog': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,054 - ERROR - Error processing entry 'ambolóto': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,054 - ERROR - Error processing entry 'ambón': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,054 - ERROR - Error processing entry 'ambóng': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,055 - ERROR - Error processing entry 'ambós': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,055 - ERROR - Error processing entry 'ambót': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,056 - ERROR - Error processing entry 'ambóy': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,056 - ERROR - Error processing entry 'Ámboy': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,056 - ERROR - Error processing entry 'amboyuán': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,057 - ERROR - Error processing entry 'ambrósya': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,057 - ERROR - Error processing entry 'ambubúyog': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,057 - ERROR - Error processing entry 'ambuhútan': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,058 - ERROR - Error processing entry 'ambulà': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,059 - ERROR - Error processing entry 'ambulánsiyá': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,059 - ERROR - Error processing entry 'ambulánte': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,059 - ERROR - Error processing entry 'ambúlog': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,060 - ERROR - Error processing entry 'ambúlong': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,060 - ERROR - Error processing entry 'Ambummabákal': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,061 - ERROR - Error processing entry 'ámbush': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,061 - ERROR - Error processing entry 'ambuwáng': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,062 - ERROR - Error processing entry 'ambúwat': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,062 - ERROR - Error processing entry 'ambúyog': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,062 - ERROR - Error processing entry 'ámdel': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,063 - ERROR - Error processing entry 'amdodól': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,063 - ERROR - Error processing entry 'améd': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,064 - ERROR - Error processing entry 'ámed': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,064 - ERROR - Error processing entry 'amekmék': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,065 - ERROR - Error processing entry 'ámen': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,065 - ERROR - Error processing entry 'améndment': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,065 - ERROR - Error processing entry 'ámeng': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,066 - ERROR - Error processing entry 'amenorea': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,066 - ERROR - Error processing entry 'America': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,066 - ERROR - Error processing entry 'Américá Latína': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,067 - ERROR - Error processing entry 'American': current transaction is aborted, commands ignored until end of transaction block

